연번,비상소화장치일련번호,안전센터ID,일련번호,X좌표,Y좌표,비상소화장치고유번호,사용구분,삭제여부,업데이트날짜,geometry,lon,lat
1407,110080970,1104106,2065,199838.7837,551124.5181,중부-신당-000204,52201,N,20240929171012,POINT (126.99817535851105 37.55964984495614),126.99817535851105,37.55964984495614
1408,110081762,1113104,2066,192467.7426,549463.8498,마포-서교-000061,52205,N,20241014170658,POINT (126.91476720968383 37.5446565080605),126.91476720968383,37.5446565080605
1409,110080971,1104508,2067,200943.956,551582.4771,중부-현장-000205,52201,N,20241006170340,POINT (127.01068425623785 37.56377557103177),127.01068425623785,37.56377557103177
1410,110081763,1113509,2068,194518.0877,549647.323,마포-현장-000062,52201,N,20241010170938,POINT (126.93796692204086 37.546324066301075),126.93796692204086,37.546324066301075
1411,110082599,1102102,2070,194475.3111,545447.6576,동작-노량-000310,52201,N,20240914171115,POINT (126.93751443462385 37.50848476707487),126.93751443462385,37.50848476707487
1412,110081764,1113509,2071,192983.4943,549680.865,마포-현장-000063,52201,N,20241016170740,POINT (126.92060122383434 37.54661587952923),126.92060122383434,37.54661587952923
1413,110081765,1113103,2072,195121.4979,549951.1825,마포-염리-000064,52201,N,20240909171454,POINT (126.94479306310728 37.54906522523697),126.94479306310728,37.54906522523697
1414,110081766,1113105,2073,196751.7421,550092.0736,마포-공덕-000066,52201,N,20240925172028,POINT (126.96324088260447 37.550341835934375),126.96324088260447,37.550341835934375
1415,110080501,1123105,2383,196532.3498,551211.1123,서대문-북아-141(,52201,N,20240926171119,POINT (126.96075282882386 37.56042354699488),126.96075282882386,37.56042354699488
1416,110080502,1103108,2384,199685.613,552297.9417,종로-종로-3-23(?,52205,N,20240926171119,POINT (126.99644127399414 37.570222307388974),126.99644127399414,37.570222307388974
1417,110080504,1123105,2385,196412.1845,550976.6793,서대문-북아-138(,52201,N,20241005170403,POINT (126.95939393394099 37.55831085319254),126.95939393394099,37.55831085319254
1418,110080508,1123105,2387,196343.0072,551454.0404,서대문-북아-113(,52201,N,20241008170835,POINT (126.95860862220098 37.562611588816985),126.95860862220098,37.562611588816985
1419,110080509,1123105,2388,196521.4195,551502.9496,서대문-북아-99(?,52201,N,20241015171238,POINT (126.96062773506276 37.56305294957715),126.96062773506276,37.56305294957715
1420,110080510,1123105,2389,196527.1562,551380.3775,서대문-북아-124(,52201,N,20240925172028,POINT (126.96069324602195 37.561948601060905),126.96069324602195,37.561948601060905
1421,110080514,1103104,2391,197048.5458,554488.0904,종로-신교-2-05(?,52201,N,20240921173252,POINT (126.96658198826835 37.589950736034126),126.96658198826835,37.589950736034126
1422,110080515,1103105,2392,200109.6885,552237.8063,종로-연건-4-27(?,52201,N,20240915171258,POINT (127.00124161778362 37.56968053729385),127.00124161778362,37.56968053729385
1423,110080517,1103104,2394,197381.8805,553469.129,종로-신교-2-21(?,52201,N,20241013171004,POINT (126.97035982969406 37.580770973890566),126.97035982969406,37.580770973890566
1424,110080518,1103105,2395,199940.6277,552194.4829,종로-연건-4-30(?,52201,N,20240915171258,POINT (126.99932793940265 37.56929020002665),126.99932793940265,37.56929020002665
1425,110080520,1104103,2396,198633.5714,550900.0131,중부-충무-000384,52201,N,20241015171238,POINT (126.98453521836372 37.55762606260232),126.98453521836372,37.55762606260232
1426,110080521,1100106,2397,198000.8414,551021.5596,중부-회현-000386,52201,N,20240925172028,POINT (126.97737386125219 37.55872003800456),126.97737386125219,37.55872003800456
1427,110080524,1103105,2400,200495.5833,553730.1398,종로-연건-4-06(?,52201,N,20241002172303,POINT (127.00561075853722 37.58312625232564),127.00561075853722,37.58312625232564
1428,110080525,1103106,2401,196247.3297,556344.148,종로-신영-5-01(?,52201,N,20240924174257,POINT (126.95750066375841 37.60667072794661),126.95750066375841,37.60667072794661
1429,110081800,1113509,2402,195137.7509,550395.4571,마포-현장-000103,52201,N,20240915171258,POINT (126.94497404523926 37.55306821589751),126.94497404523926,37.55306821589751
1430,110081801,1113105,2403,196617.264,549956.6541,마포-공덕-000104,52201,N,20241012170657,POINT (126.96171967692933 37.54912122494605),126.96171967692933,37.54912122494605
1431,110081802,1113105,2404,195974.424,550756.7267,마포-공덕-000052,52201,N,20240919171236,POINT (126.95444066978514 37.55632727882653),126.95444066978514,37.55632727882653
1432,110081804,1113104,2406,193172.922,551834.8727,마포-서교-000108,52201,N,20241012170657,POINT (126.9227247475179 37.56602483949618),126.9227247475179,37.56602483949618
1433,110081805,1113107,2407,190892.6716,552984.7363,마포-상암-000046,52201,N,20240914171115,POINT (126.89690049459837 37.57636532415097),126.89690049459837,37.57636532415097
1434,110082659,1106104,2416,198457.2798,549407.6723,용산-후암-000048,52201,N,20241010170938,POINT (126.98254314540958 37.54417981919464),126.98254314540958,37.54417981919464
1435,110081807,1113105,2418,196595.0624,550051.3702,마포-공덕-000065,52201,N,20240925172028,POINT (126.96146799595309 37.54997453372047),126.96146799595309,37.54997453372047
1436,110081808,1113105,2419,196274.2009,549579.5518,마포-공덕-000078,52201,N,20241012170657,POINT (126.95783935940997 37.545722215987965),126.95783935940997,37.545722215987965
1437,110081809,1113105,2420,196447.8927,549825.6571,마포-공덕-000023,52201,N,20241012170657,POINT (126.95980364131654 37.54794030704204),126.95980364131654,37.54794030704204
1438,110081810,1113105,2421,196682.0798,549917.8806,마포-공덕-000089,52201,N,20240925172028,POINT (126.96245333218526 37.54877211182352),126.96245333218526,37.54877211182352
1439,110082697,1103506,2422,198517.5838,553823.0476,종로-현장-1-05(?,52202,N,20241012170657,POINT (126.98321660084733 37.58396228561813),126.98321660084733,37.58396228561813
1440,110082702,1119104,2424,189794.1942,544103.3503,구로-구로-000074,52201,N,20240911171506,POINT (126.88458859324797 37.49633263344725),126.88458859324797,37.49633263344725
1441,110082705,1100106,2426,198596.1499,550838.0104,중부-회현-000401,52201,N,20240908171400,POINT (126.98411181297706 37.55706736370436),126.98411181297706,37.55706736370436
1442,110082712,1107104,2427,203461.2834,554513.3699,동대문-용두-039(,52201,N,20240915171258,POINT (127.03919070076452 37.59017672686303),127.03919070076452,37.59017672686303
1443,110081271,1106104,2210,198511.5213,549854.9577,용산-후암-000105,52201,N,20241009170743,POINT (126.98315601550394 37.548209945414584),126.98315601550394,37.548209945414584
1444,110081616,1118105,2212,213305.2772,548725.559,강동-길동-000091,52201,N,20240928171131,POINT (127.15054503265995 37.53793931099511),127.15054503265995,37.53793931099511
1445,110081617,1118104,2213,212077.799,550206.2284,강동-암사-000092,52201,N,20240920172927,POINT (127.1366808945321 37.55129698250203),127.1366808945321,37.55129698250203
1446,110081620,1118104,2214,211404.5259,550102.7253,강동-암사-000003,52201,N,20241016170740,POINT (127.12906007134033 37.550372997518316),127.12906007134033,37.550372997518316
1447,110082598,1102102,2074,194496.6669,546186.9378,동작-노량-000309,52201,N,20240914171115,POINT (126.93775044205084 37.515145837189344),126.93775044205084,37.515145837189344
1448,110082600,1102103,2075,194559.4427,544802.2315,동작-상도-000311,52205,N,20240924174257,POINT (126.93847075569577 37.50266994676527),126.93847075569577,37.50266994676527
1449,110082602,1102103,2077,194174.222,544936.4982,동작-상도-000313,52201,N,20240924174257,POINT (126.9341130939562 37.50387734696533),126.9341130939562,37.50387734696533
1450,110081190,1106102,2297,196264.2088,548851.0018,용산-이촌-000040,52201,N,20240923174024,POINT (126.9577299963292 37.5391579445126),126.9577299963292,37.5391579445126
1451,110081192,1106104,2299,197712.8692,549824.517,용산-후암-000042,52201,N,20241008170835,POINT (126.97411837096159 37.54793404001991),126.97411837096159,37.54793404001991
1452,110081193,1106103,2300,199903.6925,548148.2136,용산-이태-000043,52205,N,20240924174257,POINT (126.99891038485066 37.53283337865134),126.99891038485066,37.53283337865134
1453,110081194,1106103,2301,200134.2151,547920.7742,용산-이태-000044,52201,N,20240924174257,POINT (127.00151845707882 37.530784142053434),127.00151845707882,37.530784142053434
1454,110081195,1106103,2302,200288.5135,547717.4224,용산-이태-000045,52201,N,20241002172303,POINT (127.00326404890588 37.52895190382319),127.00326404890588,37.52895190382319
1455,110081196,1106103,2303,199396.7498,549035.6875,용산-이태-000046,52201,N,20241004171217,POINT (126.99317414796934 37.540829330615885),126.99317414796934,37.540829330615885
1456,110081197,1106103,2304,199395.2666,548876.2575,용산-이태-000047,52201,N,20241004171217,POINT (126.99315749664439 37.53939286536854),126.99315749664439,37.53939286536854
1457,110081200,1106508,2306,196801.9166,549283.7066,용산-현장-000050,52201,N,20240927170947,POINT (126.96381220646212 37.54305863433702),126.96381220646212,37.54305863433702
1458,110081201,1106102,2307,196782.3598,548698.856,용산-이촌-000051,52201,N,20241007165448,POINT (126.9635934745024 37.537789063804006),126.9635934745024,37.537789063804006
1459,110081202,1106103,2308,199829.3636,547946.392,용산-이태-000022,52201,N,20241002172303,POINT (126.9980694806478 37.53101495277321),126.9980694806478,37.53101495277321
1460,110081203,1106103,2309,199826.5711,547584.3732,용산-이태-000023,52201,N,20241002172303,POINT (126.99803797273752 37.52775315695758),126.99803797273752,37.52775315695758
1461,110081205,1106105,2311,199685.2473,547027.0086,용산-서빙-000025,52201,N,20240928171131,POINT (126.99643939399076 37.52273125191016),126.99643939399076,37.52273125191016
1462,110081208,1106102,2314,196011.5485,548266.9043,용산-이촌-000028,52201,N,20240923174024,POINT (126.95487434920791 37.533894166611525),126.95487434920791,37.533894166611525
1463,110081209,1106508,2315,196942.693,549964.5965,용산-현장-000029,52201,N,20240910170747,POINT (126.96540232114903 37.54919392231098),126.96540232114903,37.54919392231098
1464,110081210,1106103,2316,199162.5807,548778.101,용산-이태-000030,52201,N,20241004171217,POINT (126.99052478881178 37.53850829324654),126.99052478881178,37.53850829324654
1465,110081211,1106508,2317,197137.1533,550232.6897,용산-현장-000031,52201,N,20240910170747,POINT (126.9676018639133 37.551610061687335),126.9676018639133,37.551610061687335
1466,110081213,1106508,2318,197221.7274,550213.0385,용산-현장-000033,52201,N,20240910170747,POINT (126.9685590425663 37.55143326348009),126.9685590425663,37.55143326348009
1467,110081215,1106102,2320,196155.8668,548356.7443,용산-이촌-000052,52201,N,20241007165448,POINT (126.95650670716836 37.53470423820105),126.95650670716836,37.53470423820105
1468,110081216,1106102,2321,196941.1888,546975.6171,용산-이촌-000064,52201,N,20241006170340,POINT (126.96539774453993 37.522263198074896),126.96539774453993,37.522263198074896
1469,110081217,1106103,2322,200350.688,547910.8021,용산-이태-000065,52201,N,20240924174257,POINT (127.00396754192931 37.530694236407406),127.00396754192931,37.530694236407406
1470,110081218,1106508,2323,197828.8701,548237.1191,용산-현장-000066,52201,N,20240917171317,POINT (126.97543575284284 37.533631868453746),126.97543575284284,37.533631868453746
1471,110081219,1106103,2324,200408.6879,547986.9883,용산-이태-000067,52201,N,20240924174257,POINT (127.00462377166836 37.53138065125049),127.00462377166836,37.53138065125049
1472,110081222,1106104,2326,197729.7332,549913.8755,용산-후암-000070,52201,N,20241008170835,POINT (126.97430893101192 37.54873920056618),126.97430893101192,37.54873920056618
1473,110081226,1106508,2329,197019.0211,549707.0664,용산-현장-000054,52201,N,20240927170947,POINT (126.9662671252235 37.54687382958173),126.9662671252235,37.54687382958173
1474,110081227,1106508,2330,196354.058,549230.5554,용산-현장-000055,52201,N,20240927170947,POINT (126.95874474417569 37.54257808061186),126.95874474417569,37.54257808061186
1475,110081229,1106105,2332,199715.8946,546956.7436,용산-서빙-000057,52201,N,20240928171131,POINT (126.99678611542598 37.52209817230829),126.99678611542598,37.52209817230829
1476,110081231,1106103,2334,200115.8399,547213.7095,용산-이태-000059,52201,N,20241002172303,POINT (127.00131045581244 37.52441347812673),127.00131045581244,37.52441347812673
1477,110081232,1106105,2335,199947.5187,547004.9762,용산-서빙-000060,52201,N,20240928171131,POINT (126.99940631252024 37.52253279157774),126.99940631252024,37.52253279157774
1478,110081337,1107102,2336,204135.1681,554536.6654,동대문-청량-068(,52201,N,20241014170658,POINT (127.04682095181754 37.590383837442886),127.04682095181754,37.590383837442886
1479,110081338,1108508,2337,191576.8855,546154.9618,영등포-현장-0000,52201,N,20240924174257,POINT (126.9047244753701 37.51483570985328),126.9047244753701,37.51483570985328
1480,110081351,1108104,2338,191352.1192,543930.7878,영등포-대림-0000,52201,N,20240926171119,POINT (126.90220824512707 37.494793733412045),126.90220824512707,37.494793733412045
1481,110082715,1107105,2428,205824.9929,555331.8705,동대문-휘경-070(,52201,N,20240927170947,POINT (127.06596051555678 37.597539424721305),127.06596051555678,37.597539424721305
1482,110082716,1107105,2429,205924.7209,555308.095,동대문-휘경-071(,52201,N,20240927170947,POINT (127.06708961321553 37.59732457318406),127.06708961321553,37.59732457318406
1483,110082719,1102103,2430,194459.5809,543836.0502,동작-상도-000334,52201,N,20240923174024,POINT (126.93734865619498 37.493964003152364),126.93734865619498,37.493964003152364
1484,110082720,1112106,2431,191510.9649,557398.8407,은평-역촌-31(비),52201,N,20240918170454,POINT (126.90384871341485 37.61614187454654),126.90384871341485,37.61614187454654
1485,110081516,1109507,2432,203389.7978,554733.6568,성북-현장-148(비,52201,N,20241016170740,POINT (127.03838231789898 37.59216176012535),127.03838231789898,37.59216176012535
1486,110082678,1106508,2433,197070.3578,548986.8783,용산-현장-000009,52201,N,20240927170947,POINT (126.96685092646207 37.54038510435451),126.96685092646207,37.54038510435451
1487,110082679,1122104,2434,207384.4476,556305.8563,중랑-중화-4-18(?,52201,N,20241001170335,POINT (127.08362913159559 37.60630374541355),127.08362913159559,37.60630374541355
1488,110081650,1118104,2436,211541.4938,550292.6382,강동-암사-000036,52201,N,20241012170657,POINT (127.1306130599392 37.552082400704414),127.1306130599392,37.552082400704414
1489,110081651,1118105,2437,213514.0849,548962.8569,강동-길동-000045,52201,N,20240928171131,POINT (127.15291198459094 37.54007432231625),127.15291198459094,37.54007432231625
1490,110081658,1118102,2440,212259.0466,549701.7693,강동-천호-000044,52201,N,20240912172010,POINT (127.13872359105179 37.546749434180725),127.13872359105179,37.546749434180725
1491,110082855,1112107,2442,190053.5212,554199.4273,은평-수색-79(비),52201,N,20240920172927,POINT (126.8873844251785 37.58730091249349),126.8873844251785,37.58730091249349
