,자치구,접수시각,소방서_거리,사망자수,부상자수,발화원인_대분류,접수시각_년원일,접수시각_년월일
4739,서대문구,20230918162720,3,0,0,,20230918162720,20230918
4740,동작구,20230830133140,7,0,0,배선/배선기구,20230830133140,20230830
4741,서대문구,20230921165101,2,0,0,,20230921165101,20230921
4742,강남구,20230926211339,2,0,0,,20230926211339,20230926
4743,송파구,20230914222901,4,0,0,,20230914222901,20230914
4744,성북구,20230918104856,1,0,0,,20230918104856,20230918
4745,강동구,20230918161518,3,0,0,,20230918161518,20230918
4746,동작구,20230907162214,1,0,0,,20230907162214,20230907
4747,강동구,20230907171955,3,0,0,,20230907171955,20230907
4748,도봉구,20230830063827,2,0,0,,20230830063827,20230830
4749,금천구,20230830012010,0,0,0,주방기기,20230830012010,20230830
4750,마포구,20231006201602,3,0,0,,20231006201602,20231006
4751,성북구,20231007031926,2,0,0,,20231007031926,20231007
4752,성동구,20231007190929,4,0,0,,20231007190929,20231007
4753,광진구,20230920230133,1,0,0,,20230920230133,20230920
4754,강남구,20230915095008,2,0,0,,20230915095008,20230915
4755,도봉구,20230914180908,1,0,0,,20230914180908,20230914
4756,도봉구,20230910161435,2,0,0,,20230910161435,20230910
4757,종로구,20230922204454,1,0,0,,20230922204454,20230922
4758,광진구,20230917125518,2,0,0,,20230917125518,20230917
4759,동작구,20230910203146,8,0,0,,20230910203146,20230910
4760,동대문구,20230904161631,6,0,0,상업장비,20230904161631,20230904
4761,도봉구,20231007082928,3,0,0,,20231007082928,20231007
4762,영등포구,20231007083320,4,0,0,주방기기,20231007083320,20231007
4763,마포구,20230929171501,2,0,0,,20230929171501,20230929
4764,강북구,20230915002627,2,0,0,,20230915002627,20230915
4765,중랑구,20230831173022,3,0,0,"차량, 선박부품",20230831173022,20230831
4766,종로구,20230912123947,1,0,0,,20230912123947,20230912
4767,동작구,20231217212546,4,0,0,,20231217212546,20231217
4768,동대문구,20230914183946,1,0,0,,20230914183946,20230914
4769,노원구,20230918151000,4,0,1,생활기기,20230918151000,20230918
4770,성북구,20230918091159,4,0,0,,20230918091159,20230918
4771,종로구,20230922012029,2,0,0,,20230922012029,20230922
4772,구로구,20231013040545,3,0,0,,20231013040545,20231013
4773,관악구,20230917181720,3,0,0,배선/배선기구,20230917181720,20230917
4774,강남구,20231217182710,1,0,0,,20231217182710,20231217
4775,도봉구,20230921183652,1,0,0,,20230921183652,20230921
4776,영등포구,20230930161122,2,0,0,,20230930161122,20230930
4777,서초구,20230915055124,9,0,0,,20230915055124,20230915
4778,종로구,20230912145221,1,0,0,기타,20230912145221,20230912
4779,강남구,20230918144451,9,0,0,,20230918144451,20230918
4780,강북구,20230922145054,3,0,0,,20230922145054,20230922
4781,서초구,20231013174221,5,0,0,전기설비,20231013174221,20231013
4782,강북구,20231217152826,2,0,0,,20231217152826,20231217
4783,중랑구,20231007175003,2,0,1,,20231007175003,20231007
4784,성동구,20230920235923,0,0,0,,20230920235923,20230920
4785,서초구,20230911064937,1,0,0,,20230911064937,20230911
4786,송파구,20230914224635,6,0,0,,20230914224635,20230914
4787,노원구,20230915125844,4,0,0,,20230915125844,20230915
4788,영등포구,20230915100736,2,0,0,,20230915100736,20230915
4789,강북구,20230921215756,1,0,0,,20230921215756,20230921
4790,성동구,20230918131141,4,0,0,,20230918131141,20230918
4791,송파구,20230918182322,3,0,0,,20230918182322,20230918
4792,중랑구,20230922142846,3,0,0,,20230922142846,20230922
4793,송파구,20231013132045,1,0,0,계절용 기기,20231013132045,20231013
4794,중구,20230917111848,2,0,0,주방기기,20230917111848,20230917
4795,영등포구,20230917091241,4,0,0,,20230917091241,20230917
4796,종로구,20230921155346,4,0,0,,20230921155346,20230921
4797,용산구,20230915004232,4,0,0,,20230915004232,20230915
4798,광진구,20230922154613,0,0,0,계절용 기기,20230922154613,20230922
4799,마포구,20230917034712,3,0,0,주방기기,20230917034712,20230917
4800,노원구,20231006191013,5,0,0,,20231006191013,20231006
4801,마포구,20230920162202,1,0,0,배선/배선기구,20230920162202,20230920
4802,강북구,20231010054247,2,1,1,,20231010054247,20231010
4803,양천구,20231113151345,4,0,0,,20231113151345,20231113
4804,강남구,20231013204930,5,0,0,주방기기,20231013204930,20231013
4805,서초구,20230910133049,6,0,0,,20230910133049,20230910
4806,강남구,20231007013328,4,0,0,,20231007013328,20231007
4807,성북구,20231007114824,3,0,0,,20231007114824,20231007
4808,관악구,20231007024945,3,0,0,,20231007024945,20231007
4809,노원구,20230921195520,3,0,0,주방기기,20230921195520,20230921
4810,강북구,20230923024930,1,0,0,계절용 기기,20230923024930,20230923
4811,강남구,20230923200224,5,0,0,,20230923200224,20230923
4812,강남구,20231113043749,3,0,0,,20231113043749,20231113
4813,서대문구,20230922154154,1,0,0,,20230922154154,20230922
4814,강동구,20231013161340,5,0,0,,20231013161340,20231013
4815,강북구,20230921172119,5,0,0,주방기기,20230921172119,20230921
4816,중구,20230926081743,2,0,0,,20230926081743,20230926
4817,노원구,20230923112335,0,0,0,배선/배선기구,20230923112335,20230923
4818,강서구,20231112183815,5,0,0,"차량, 선박부품",20231112183815,20231112
4819,마포구,20230922023957,7,0,0,,20230922023957,20230922
4820,관악구,20231007111938,0,0,0,주방기기,20231007111938,20231007
4821,양천구,20230921160650,2,0,0,,20230921160650,20230921
4822,마포구,20230921031203,1,0,0,,20230921031203,20230921
4823,성동구,20230921145448,1,0,0,,20230921145448,20230921
4824,용산구,20231216193543,3,0,0,,20231216193543,20231216
4825,강북구,20230922135234,3,0,0,"조명, 간판",20230922135234,20230922
4826,노원구,20231013002230,4,0,0,,20231013002230,20231013
4827,구로구,20230921150527,0,0,0,,20230921150527,20230921
4828,영등포구,20230926063951,0,0,0,,20230926063951,20230926
4829,관악구,20230923212921,0,0,0,배선/배선기구,20230923212921,20230923
4830,서초구,20231112223631,3,0,0,,20231112223631,20231112
4831,노원구,20231027201801,2,0,0,,20231027201801,20231027
4832,은평구,20231027183708,5,0,0,기타,20231027183708,20231027
4833,노원구,20230926001929,1,0,0,배선/배선기구,20230926001929,20230926
4834,광진구,20230923080731,1,0,0,,20230923080731,20230923
4835,송파구,20231013010801,3,0,0,,20231013010801,20231013
4836,양천구,20230826203108,2,0,0,,20230826203108,20230826
4837,광진구,20230921154025,1,0,0,,20230921154025,20230921
4838,강남구,20230926101034,5,0,0,"차량, 선박부품",20230926101034,20230926
4839,강북구,20231113001012,2,0,0,,20231113001012,20231113
4840,성동구,20230921212502,2,0,0,,20230921212502,20230921
4841,성동구,20231010192643,3,0,0,산업장비,20231010192643,20231010
4842,구로구,20231012163209,0,0,0,,20231012163209,20231012
4843,양천구,20230917212554,4,0,0,,20230917212554,20230917
4844,강북구,20230917125738,1,0,0,,20230917125738,20230917
4845,강남구,20231027085103,3,0,0,,20231027085103,20231027
4846,성북구,20231027134422,2,0,0,,20231027134422,20231027
4847,성북구,20230922223052,1,0,0,,20230922223052,20230922
4848,강서구,20230920234551,4,0,0,,20230920234551,20230920
4849,관악구,20231010130830,5,0,0,,20231010130830,20231010
4850,광진구,20231013161045,1,0,0,주방기기,20231013161045,20231013
4851,동대문구,20230915065145,6,0,0,,20230915065145,20230915
4852,강북구,20231027111452,2,0,0,전기설비,20231027111452,20231027
4853,관악구,20230921100949,3,0,0,기타,20230921100949,20230921
4854,서대문구,20230923205154,4,0,0,,20230923205154,20230923
4855,서대문구,20231027163422,4,0,0,,20231027163422,20231027
4856,강남구,20231027130048,3,0,0,,20231027130048,20231027
4857,강동구,20230921012035,1,0,0,,20230921012035,20230921
4858,금천구,20230921100457,1,0,0,주방기기,20230921100457,20230921
4859,구로구,20231112164338,3,0,0,계절용 기기,20231112164338,20231112
4860,중구,20230922195108,2,0,0,,20230922195108,20230922
4861,성북구,20231014131357,4,0,0,,20231014131357,20231014
4862,서초구,20231026231010,3,0,0,,20231026231010,20231026
4863,서대문구,20230929120207,2,0,0,,20230929120207,20230929
4864,금천구,20231011114211,2,0,0,주방기기,20231011114211,20231011
4865,동대문구,20231014201458,5,0,0,,20231014201458,20231014
4866,성동구,20231012193332,3,0,0,,20231012193332,20231012
4867,중구,20231027210645,1,0,0,"조명, 간판",20231027210645,20231027
4868,구로구,20231027033329,3,0,0,기타,20231027033329,20231027
4869,강남구,20230929145540,7,0,0,,20230929145540,20230929
4870,용산구,20230929112314,1,0,0,,20230929112314,20230929
4871,관악구,20230928144456,3,0,0,,20230928144456,20230928
4872,송파구,20231010143926,4,0,0,,20231010143926,20231010
4873,구로구,20231013124251,2,0,0,,20231013124251,20231013
4874,서초구,20231025170410,5,0,0,,20231025170410,20231025
4875,광진구,20230923174134,1,0,0,,20230923174134,20230923
4876,금천구,20230929142327,3,0,0,,20230929142327,20230929
4877,성동구,20230923141820,3,0,0,,20230923141820,20230923
4878,구로구,20231002114249,4,0,0,,20231002114249,20231002
4879,광진구,20230929200201,2,0,0,,20230929200201,20230929
4880,강남구,20230928231914,2,0,0,,20230928231914,20230928
4881,강북구,20231010151938,3,0,0,주방기기,20231010151938,20231010
4882,송파구,20231013191915,4,0,0,계절용 기기,20231013191915,20231013
4883,광진구,20231024163436,3,0,0,계절용 기기,20231024163436,20231024
4884,용산구,20230929012118,2,0,0,,20230929012118,20230929
4885,광진구,20230928052321,2,0,0,,20230928052321,20230928
4886,송파구,20230922214849,2,0,0,,20230922214849,20230922
4887,송파구,20231010224130,1,0,0,,20231010224130,20231010
4888,광진구,20230923171445,3,0,0,,20230923171445,20230923
4889,영등포구,20230929160928,4,0,0,,20230929160928,20230929
4890,강남구,20230928093826,4,0,0,배선/배선기구,20230928093826,20230928
4891,송파구,20230923010204,4,0,0,,20230923010204,20230923
4892,중랑구,20231013124544,4,0,0,,20231013124544,20231013
4893,도봉구,20231013232916,3,0,0,,20231013232916,20231013
4894,영등포구,20231114225535,3,0,0,,20231114225535,20231114
4895,중랑구,20231115082922,1,0,0,,20231115082922,20231115
4896,은평구,20231027011514,3,0,0,,20231027011514,20231027
4897,동작구,20230922224921,8,0,0,,20230922224921,20230922
4898,서초구,20231004103823,2,0,0,기타,20231004103823,20231004
4899,송파구,20231009231032,3,0,0,,20231009231032,20231009
4900,성북구,20231216234101,3,0,0,,20231216234101,20231216
4901,관악구,20231027214700,0,0,0,,20231027214700,20231027
4902,영등포구,20230927231517,3,0,0,"조명, 간판",20230927231517,20230927
4903,관악구,20231218093515,4,0,0,,20231218093515,20231218
4904,종로구,20231021164316,3,0,0,,20231021164316,20231021
4905,마포구,20231112165020,2,0,0,,20231112165020,20231112
4906,강남구,20231014001041,4,0,0,,20231014001041,20231014
4907,용산구,20231217045715,2,0,0,,20231217045715,20231217
4908,영등포구,20231002122954,4,0,0,,20231002122954,20231002
4909,은평구,20231027000912,1,0,1,,20231027000912,20231027
4910,금천구,20231001130543,1,0,0,,20231001130543,20231001
4911,성북구,20231001002546,1,0,0,,20231001002546,20231001
4912,양천구,20231021151935,5,0,0,,20231021151935,20231021
4913,종로구,20231113014939,0,0,0,기타,20231113014939,20231113
4914,중랑구,20231010040114,5,0,0,,20231010040114,20231010
4915,성북구,20231014225745,5,0,0,,20231014225745,20231014
4916,서대문구,20230924052458,5,0,0,,20230924052458,20230924
4917,은평구,20230924111903,2,0,0,,20230924111903,20230924
4918,강남구,20231027181338,2,0,0,,20231027181338,20231027
4919,동대문구,20230920002812,5,0,1,,20230920002812,20230920
4920,동대문구,20231114232228,1,0,0,,20231114232228,20231114
4921,송파구,20231027103629,3,0,0,주방기기,20231027103629,20231027
4922,동작구,20231113011316,10,0,0,,20231113011316,20231113
4923,서초구,20231026211218,5,0,0,,20231026211218,20231026
4924,은평구,20230930011709,2,0,0,,20230930011709,20230930
4925,강서구,20231112175317,5,0,0,생활기기,20231112175317,20231112
4926,성동구,20231014020347,2,0,0,,20231014020347,20231014
4927,중랑구,20230928120916,0,0,1,,20230928120916,20230928
4928,마포구,20231010223641,0,0,0,,20231010223641,20231010
4929,서대문구,20231027062512,2,0,0,,20231027062512,20231027
4930,도봉구,20230925201345,1,0,0,,20230925201345,20230925
4931,금천구,20230925124319,2,0,0,,20230925124319,20230925
4932,영등포구,20231216151036,2,0,0,,20231216151036,20231216
4933,은평구,20231013152756,2,0,0,,20231013152756,20231013
4934,강서구,20231014030546,4,0,0,,20231014030546,20231014
4935,강북구,20231014021008,4,0,0,,20231014021008,20231014
4936,종로구,20230924014911,3,0,0,,20230924014911,20230924
4937,마포구,20230924073641,0,0,0,,20230924073641,20230924
4938,중랑구,20231110145632,5,0,0,,20231110145632,20231110
4939,구로구,20231014021911,4,0,3,,20231014021911,20231014
4940,중구,20231115073452,1,0,0,,20231115073452,20231115
4941,구로구,20230924075746,3,0,0,,20230924075746,20230924
4942,종로구,20230923230006,1,0,0,,20230923230006,20230923
4943,중랑구,20231217152647,4,0,0,,20231217152647,20231217
4944,광진구,20230921080330,1,0,0,,20230921080330,20230921
4945,용산구,20231001164251,2,0,0,,20231001164251,20231001
4946,성동구,20231001095340,4,0,0,주방기기,20231001095340,20231001
4947,구로구,20231014004352,1,0,0,,20231014004352,20231014
4948,영등포구,20231014004511,0,0,0,,20231014004511,20231014
4949,영등포구,20231114202723,2,0,0,전기설비,20231114202723,20231114
4950,은평구,20230924153609,1,0,0,,20230924153609,20230924
4951,송파구,20231109165510,5,0,0,배선/배선기구,20231109165510,20231109
4952,마포구,20231110212437,1,0,0,,20231110212437,20231110
4953,동작구,20230929135316,8,0,0,,20230929135316,20230929
4954,송파구,20231113084000,3,0,0,,20231113084000,20231113
4955,영등포구,20231014092706,0,0,0,,20231014092706,20231014
4956,강남구,20231014081703,3,0,0,,20231014081703,20231014
4957,동작구,20231115173129,9,0,0,주방기기,20231115173129,20231115
4958,서초구,20231110091124,2,0,0,,20231110091124,20231110
4959,은평구,20231110191756,3,0,0,,20231110191756,20231110
4960,강남구,20230924154136,3,0,1,,20230924154136,20230924
4961,강북구,20231110201009,2,0,0,계절용 기기,20231110201009,20231110
4962,도봉구,20231001080701,1,0,0,,20231001080701,20231001
4963,중랑구,20231001135701,4,0,0,,20231001135701,20231001
4964,도봉구,20231115193341,1,0,0,"조명, 간판",20231115193341,20231115
4965,강남구,20230924153709,2,0,0,,20230924153709,20230924
4966,동대문구,20231108063442,1,0,0,,20231108063442,20231108
4967,동작구,20231110030221,7,0,0,,20231110030221,20231110
4968,광진구,20231001185026,0,0,0,,20231001185026,20231001
4969,관악구,20231022112044,3,0,0,생활기기,20231022112044,20231022
4970,마포구,20231113092911,4,0,0,,20231113092911,20231113
4971,은평구,20231108103836,2,0,0,,20231108103836,20231108
4972,송파구,20231115013656,3,0,0,,20231115013656,20231115
4973,강남구,20231115034752,0,0,0,,20231115034752,20231115
4974,마포구,20230924134801,2,0,0,,20230924134801,20230924
4975,은평구,20230930160236,3,0,0,,20230930160236,20230930
4976,은평구,20231028192611,1,0,0,,20231028192611,20231028
4977,용산구,20231108101610,3,0,0,,20231108101610,20231108
4978,강서구,20231108082620,2,0,0,,20231108082620,20231108
4979,강동구,20230924112252,2,0,0,,20230924112252,20230924
4980,영등포구,20230924103221,2,0,0,,20230924103221,20230924
4981,강서구,20231110135000,5,0,0,,20231110135000,20231110
4982,성북구,20231001164239,3,0,0,,20231001164239,20231001
4983,마포구,20231001130225,1,0,0,,20231001130225,20231001
4984,금천구,20230929224204,1,0,0,,20230929224204,20230929
4985,용산구,20231022010523,3,0,0,,20231022010523,20231022
4986,동대문구,20231113012326,5,0,0,주방기기,20231113012326,20231113
4987,송파구,20231115083604,4,0,0,"조명, 간판",20231115083604,20231115
4988,종로구,20231114234728,1,0,0,,20231114234728,20231114
4989,동대문구,20231022190405,5,0,0,,20231022190405,20231022
4990,서대문구,20231029132623,1,0,0,,20231029132623,20231029
4991,서초구,20231107215556,8,0,0,,20231107215556,20231107
4992,성동구,20231108173407,5,0,0,,20231108173407,20231108
